timestamp,open,high,low,close,volume
2026-01-15 06:52:43.763824,96000.0,96151.67513618332,95996.7615573095,96150.98381467746,138.1561511575478
2026-01-15 06:53:43.763824,96150.98381467746,96615.43341420926,96149.8131298927,96614.26264733564,117.20770021559004
2026-01-15 06:54:43.763824,96614.26264733564,97100.77592460421,96611.91527540596,97096.93875095845,108.27211066843289
2026-01-15 06:55:43.763824,97096.93875095845,97266.04172758525,97094.61010219059,97263.7246391212,137.7537531468038
2026-01-15 06:56:43.763824,97263.7246391212,97347.90709013851,97255.10004995864,97338.34068891522,111.13106249067516
2026-01-15 06:57:43.763824,97338.34068891522,97343.4048445169,97163.88592085663,97165.4571575196,126.70963138199782
2026-01-15 06:58:43.763824,97165.4571575196,97172.51867602627,96879.31999475023,96886.64823859483,109.72072578835274
2026-01-15 06:59:43.763824,96886.64823859483,96886.98587961827,96810.54436734835,96817.66810827942,130.9460797787673
2026-01-15 07:00:43.763824,96817.66810827942,96818.22272122797,96645.43619328462,96651.19116117174,121.65382107774147
2026-01-15 07:01:43.763824,96651.19116117174,96769.21521135594,96649.73269242277,96766.21201790635,109.42249303635757
2026-01-15 07:02:43.763824,96766.21201790635,96775.4734088289,96582.21485976782,96582.28234589151,101.87272377478342
2026-01-15 07:03:43.763824,96582.28234589151,96586.39507045202,96253.3252268102,96259.42944506004,126.5159329508438
2026-01-15 07:04:43.763824,96259.42944506004,96332.99819304104,96252.78851481555,96323.19984242164,125.743271371685
2026-01-15 07:05:43.763824,96323.19984242164,96387.04889256397,96322.34300101569,96383.35655966398,127.94236370225983
2026-01-15 07:06:43.763824,96383.35655966398,96384.86207814193,96340.90816827485,96348.3007782267,111.6719865269201
2026-01-15 07:07:43.763824,96348.3007782267,96350.60397208149,96123.88567331053,96129.17128444163,120.76757702038634
2026-01-15 07:08:43.763824,96129.17128444163,96242.6342815122,96127.55086459465,96233.8190807354,130.38692150953685
2026-01-15 07:09:43.763824,96233.8190807354,96237.20369073693,96113.76567586379,96116.824057308,156.64311196221138
2026-01-15 07:10:43.763824,96116.824057308,96435.04302254798,96112.62796969188,96430.38662195239,109.02317716817997
2026-01-15 07:11:43.763824,96430.38662195239,96432.04293910941,96331.41064114154,96336.28836677715,111.0348159982184
2026-01-15 07:12:43.763824,96336.28836677715,96337.21666166047,96184.97272196304,96190.50439683307,124.00523499477659
2026-01-15 07:13:43.763824,96190.50439683307,96194.56702594504,95820.05215108572,95826.83335122858,109.26322724170798
2026-01-15 07:14:43.763824,95826.83335122858,95831.85101571804,95803.39552170358,95805.20370182882,108.22853214232005
2026-01-15 07:15:43.763824,95805.20370182882,95807.01067985636,95602.25793550149,95609.94811833382,123.07801468511494
2026-01-15 07:16:43.763824,95609.94811833382,95617.77133661289,95586.20878164134,95599.3075071618,137.3948339939084
2026-01-15 07:17:43.763824,95599.3075071618,95848.40456482816,95597.81247040947,95847.96932948696,107.77041550366019
2026-01-15 07:18:43.763824,95847.96932948696,95885.91136795163,95846.87097004778,95875.97352337862,103.80847779850116
2026-01-15 07:19:43.763824,95875.97352337862,95991.8264380778,95873.38217228725,95984.4369678541,108.98437442570068
2026-01-15 07:20:43.763824,95984.4369678541,95986.94575307202,95734.6503150056,95739.22732559411,110.19613386381765
2026-01-15 07:21:43.763824,95739.22732559411,95841.59832502206,95736.66098842854,95838.94952400323,100.68882023411683
2026-01-15 07:22:43.763824,95838.94952400323,95873.40565848514,95835.43925853384,95868.56243353247,149.7665470682598
2026-01-15 07:23:43.763824,95868.56243353247,95870.52297429813,95762.10155221105,95769.41912695172,113.16496824667696
2026-01-15 07:24:43.763824,95769.41912695172,95860.59581841031,95769.3935596685,95859.2905420494,109.07017425108936
2026-01-15 07:25:43.763824,95859.2905420494,95866.36739575966,95786.26776994621,95788.37099656003,119.64588068509359
2026-01-15 07:26:43.763824,95788.37099656003,95792.38238290613,95683.94468736135,95684.75111591967,101.17968443179194
2026-01-15 07:27:43.763824,95684.75111591967,95816.6318306245,95683.87822685551,95807.20090111844,108.93745001605396
2026-01-15 07:28:43.763824,95807.20090111844,95885.79452198092,95797.60704504195,95885.42229240209,106.8509840171553
2026-01-15 07:29:43.763824,95885.42229240209,95885.72344345179,95865.25841270693,95877.57462326935,103.40927541993142
2026-01-15 07:30:43.763824,95877.57462326935,95879.08235998101,95819.27060774245,95819.44416659098,119.25465130569225
2026-01-15 07:31:43.763824,95819.44416659098,95825.15828066356,95461.75771047363,95465.51737563706,104.13222559392094
2026-01-15 07:32:43.763824,95465.51737563706,95709.05867046432,95458.50340408238,95704.51173319035,112.20432339178446
2026-01-15 07:33:43.763824,95704.51173319035,95707.44601865935,95269.4887153902,95280.44099351924,103.13945921936869
2026-01-15 07:34:43.763824,95280.44099351924,95283.27248216725,94981.68152318755,94982.17978001299,111.7306253912787
2026-01-15 07:35:43.763824,94982.17978001299,94989.93309716832,94830.80296932426,94831.14578419829,104.48432808581586
2026-01-15 07:36:43.763824,94831.14578419829,94833.51374635147,94508.17212345616,94512.76924462733,114.29219581273236
2026-01-15 07:37:43.763824,94512.76924462733,94980.11214100006,94511.1589370463,94976.19587453839,140.99882557154956
2026-01-15 07:38:43.763824,94976.19587453839,95226.8728064488,94975.05857486537,95220.71848486662,123.18148129911796
2026-01-15 07:39:43.763824,95220.71848486662,95622.54578440028,95219.79531557397,95614.50836822747,106.72509477362144
2026-01-15 07:40:43.763824,95614.50836822747,95697.18677550436,95608.32361467308,95693.27766114548,108.5097986648046
2026-01-15 07:41:43.763824,95693.27766114548,95695.88736897356,95292.40244652383,95293.88736989,123.94493847290455
2026-01-15 07:42:43.763824,95293.88736989,95371.29514985517,95290.48724628211,95369.56290880768,127.43347394460932
2026-01-15 07:43:43.763824,95369.56290880768,95441.26325044119,95365.99115171755,95439.7978880747,114.18882004855094
2026-01-15 07:44:43.763824,95439.7978880747,96005.46200277242,95433.84137058868,96003.09283816785,105.7709739175141
2026-01-15 07:45:43.763824,96003.09283816785,96207.48033576157,95999.15741514914,96202.60692741044,115.67507042248857
2026-01-15 07:46:43.763824,96202.60692741044,96559.36994366226,96197.79004676422,96555.2665320705,134.69873151673616
2026-01-15 07:47:43.763824,96555.2665320705,96685.60622706621,96545.78256715724,96681.49592626623,117.13544187653585
2026-01-15 07:48:43.763824,96681.49592626623,96685.26460708801,96602.21829194867,96606.6658640968,111.11093558973734
2026-01-15 07:49:43.763824,96606.6658640968,96607.05137264387,96355.9256402987,96357.63140017277,104.08778063205953
2026-01-15 07:50:43.763824,96357.63140017277,96446.27037036317,96357.56639071339,96442.13445411799,124.04299052152177
2026-01-15 07:51:43.763824,96442.13445411799,96886.94480468187,96428.53360828504,96885.62152051568,107.91361423512528
2026-01-15 07:52:43.763824,96885.62152051568,97081.79256386819,96880.26705802538,97077.50677608611,106.3490652250035
2026-01-15 07:53:43.763824,97077.50677608611,97226.93053684052,97073.93677361566,97225.81322291389,106.65720808765022
2026-01-15 07:54:43.763824,97225.81322291389,97371.87110108125,97221.57925432354,97371.50695651797,101.86773717799896
2026-01-15 07:55:43.763824,97371.50695651797,97373.7395312783,96900.97439958829,96905.2563935599,110.58664224896742
2026-01-15 07:56:43.763824,96905.2563935599,96977.28606911545,96904.39048893064,96971.05737522189,130.28940618361534
2026-01-15 07:57:43.763824,96971.05737522189,97093.82795106566,96970.28874969216,97089.40866388465,106.43186422678477
2026-01-15 07:58:43.763824,97089.40866388465,97113.1891484413,97087.61972708291,97107.47429695215,135.09866143294482
2026-01-15 07:59:43.763824,97107.47429695215,97285.28992719731,97102.20528669197,97279.87467098144,100.36803261566877
2026-01-15 08:00:43.763824,97279.87467098144,97284.56379618101,96853.68717259873,96856.26234893478,104.50528234495098
2026-01-15 08:01:43.763824,96856.26234893478,97016.39694642977,96836.9986914815,97013.82170799824,113.85445510233718
2026-01-15 08:02:43.763824,97013.82170799824,97194.8340042814,97009.05169918078,97189.15617608049,125.38660993093399
2026-01-15 08:03:43.763824,97189.15617608049,97391.12489983765,97185.36132997803,97389.54855361446,134.0502931625921
2026-01-15 08:04:43.763824,97389.54855361446,97390.73264664816,97149.30737459016,97151.73419232931,104.04657592845604
2026-01-15 08:05:43.763824,97151.73419232931,97188.65522384986,97142.39786636636,97177.08193101648,132.6371379817822
2026-01-15 08:06:43.763824,97177.08193101648,97396.2282491523,97174.72227168754,97388.16466979634,114.66065991047978
2026-01-15 08:07:43.763824,97388.16466979634,97724.04323830499,97382.7759459067,97723.72183820952,136.3612384511565
2026-01-15 08:08:43.763824,97723.72183820952,97727.1198269542,97499.21547451818,97502.86730767676,115.50310988069566
2026-01-15 08:09:43.763824,97502.86730767676,97570.0310961024,97499.60930593873,97569.80323690288,111.06080171704717
2026-01-15 08:10:43.763824,97569.80323690288,98234.66650345844,97559.67752396959,98231.49690834686,104.68048908706297
2026-01-15 08:11:43.763824,98231.49690834686,98292.92158973962,98227.23474167287,98289.61265741578,104.97057236148899
2026-01-15 08:12:43.763824,98289.61265741578,98290.18633962312,98040.9537601273,98043.4786965222,124.01063316947744
2026-01-15 08:13:43.763824,98043.4786965222,98318.09561402806,98041.80619034299,98312.09413199278,102.80719739696094
2026-01-15 08:14:43.763824,98312.09413199278,98315.36077815565,98155.80767117639,98164.63494237779,139.34139407174305
2026-01-15 08:15:43.763824,98164.63494237779,98296.85166606499,98160.04563264252,98290.54724629331,122.34372923414006
2026-01-15 08:16:43.763824,98290.54724629331,98955.5189908991,98282.95039646354,98950.35666459634,103.71691504385494
2026-01-15 08:17:43.763824,98950.35666459634,98956.69122034228,98795.49525945602,98799.03360678411,106.1999796633111
2026-01-15 08:18:43.763824,98799.03360678411,98941.76686876689,98794.39895442623,98937.89369849974,101.13176977799792
2026-01-15 08:19:43.763824,98937.89369849974,98954.10003520008,98914.34599203874,98919.46793024542,124.37941579587326
2026-01-15 08:20:43.763824,98919.46793024542,98925.70684615524,98832.49766121132,98840.65971773099,139.0220372807725
2026-01-15 08:21:43.763824,98840.65971773099,98842.85994016448,98393.19640433838,98393.8501072248,102.87175873010321
2026-01-15 08:22:43.763824,98393.8501072248,98849.6764785781,98388.03428846403,98842.4971678222,136.35958450774308
2026-01-15 08:23:43.763824,98842.4971678222,98850.80091756022,98840.1866504509,98845.89337430499,115.19424590968336
2026-01-15 08:24:43.763824,98845.89337430499,98911.31386393304,98845.54436388004,98908.31277954725,101.88917428884005
2026-01-15 08:25:43.763824,98908.31277954725,98908.88036627352,98784.68327142547,98787.99392479808,108.39219944048236
